,ACO_ID,ACO_Name,ACO_State,Agree_Type,Agreement_Period_Num,Initial_Start_Date,Current_Start_Date,Current_Track_1,Current_Track_2,Current_Track_3,Current_Track_1_Plus,Current_BASIC_A,Current_BASIC_B,Current_BASIC_C,Current_BASIC_D,Current_BASIC_E,Current_ENHANCED,Risk_Model,Assign_Type,Adv_Pay,AIM,SNF_Waiver,N_AB,Sav_Rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,DisAdj,EarnSaveLoss,DisAffQual,Met_QPS,Report_WI,Report_eCQM,Report_CQM,Report_Inc,QualScore,Recvd30p,PosRegAdj,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,MaxShareRate,FinalShareRate,RevLossLimit,Rev_Exp_Cat,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,P_SNF_ADM,SNF_LOS,SNF_PayperStay,N_CAH,N_FQHC,N_RHC,N_ETA,N_Hosp,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,Perc_Dual,Perc_CovDiag,Perc_CovEpisode,Perc_LTI,CAHPS_1,CAHPS_2,CAHPS_3,CAHPS_4,CAHPS_5,CAHPS_6,CAHPS_7,CAHPS_11,CAHPS_9,CAHPS_8,Measure_479,Measure_MCC1,QualityID_318,QualityID_110,QualityID_226,QualityID_134_WI,QualityID_134_eCQM-CQM,QualityID_113,QualityID_112,QualityID_438,QualityID_370,QualityID_001_WI,QualityID_001_eCQM-CQM,QualityID_236_WI,QualityID_236_eCQM-CQM,lat,long,ACO_identifier
268,A3554,"Community Health Center Network Of Idaho, LLC","ID, WA, OR",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"15,516",12.30%,2.68%,"18,031,245","18,031,245",,"8,835,310",1,1,1,0,0,0,92.82%,0,,"9,783","8,996","146,654,777","128,623,532",,,50.00%,50.00%,0,Low Revenue,"73,257","7,540","10,042","7,554","73,649","8,026","11,341","8,064","67,455","7,991","10,688","8,081","71,529","8,082","8,760","7,990","8,580",0.941,0.843,0.786,0.877,0.945,0.854,0.785,0.901,0.965,0.838,0.814,0.885,0.903,0.782,0.707,0.874,143,"6,839","2,711","8,699","14,990",110,"4,193","1,898","8,788","4,894","6,848","2,845",929,"8,191","7,325","13,753",117,114,696,324,512,"2,416","2,091",45,159,137,242,400,"2,931","1,987",133,396,290,209,188,2,8,11,738,130,557,168,"8,233",279,"1,694","1,303","4,956",27,25,"15,033",0,94,0,0,0,0,290,37,188,158,1,30.06%,7.56%,2.27%,0.33%,79.85,91.32,89.16,73.21,65.96,61.54,71.91,32.25,90.85,84.75,,28.75,68.36,68.36,86.96,83,,61.89,62.01,81.77,25.99,16.78,,69.16,,43.6113585,-116.211759,
269,A3555,"Inspire Health Partners, LLC",IN,Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"11,072",-3.20%,2.94%,"-3,292,039",0,,0,1,1,1,0,0,0,99.03%,0,,"9,551","8,669","103,002,802","106,294,841",,,50.00%,50.00%,0,High Revenue,"75,645","8,577","15,214","7,602","69,500","8,566","14,122","7,557","84,983","8,627","14,132","7,834","79,801","10,535","20,295","8,895","9,857",1.033,1.054,1.15,0.952,1.021,1.019,1.095,0.945,1.008,1.045,1.076,0.957,0.917,0.972,1.121,0.964,68,"1,171",627,"10,415","10,784",49,790,492,"9,453","1,084","5,281","3,504","1,203","6,290","4,782","10,624",80,42,15,4,307,"2,443","2,281",8,148,27,216,776,"3,194","2,701",56,308,340,222,213,0,6,2,615,167,763,227,"10,054","3,901","3,833","2,289",31,48,30,"15,168",0,0,0,0,1,18,91,177,102,19,2,9.02%,8.42%,2.05%,2.19%,84.13,95.47,93.46,81.49,58.82,69.89,70.28,26.45,93.88,87.9,0.1362,31.91,81.95,84.06,81.82,64.31,,76.98,81.08,82.05,19.3,11.23,,72.08,,39.2028046,-85.920692,
270,A3557,Orange Accountable Care Organization LLC,"FL, NJ, NM",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"6,945",10.98%,3.41%,"9,194,631","9,194,631",,"4,505,369",1,1,1,0,0,0,98.08%,0,,"12,341","11,306","83,744,126","74,549,494",,,50.00%,50.00%,0,Low Revenue,"90,126","9,627","13,154","10,261","86,380","9,464","13,490","10,026","83,726","10,376","13,314","10,874","85,661","11,772","14,259","10,336","10,986",0.999,0.958,0.91,1.097,1.043,0.971,0.918,1.053,1.012,0.961,0.934,1.043,1.047,0.987,0.998,1.14,41,659,665,"5,461","6,786",29,417,417,"5,922",569,"3,228","2,234",914,"4,058","2,887","5,837",382,134,282,3,307,"2,767","2,408",70,240,97,205,476,"2,021","4,997",93,475,248,247,229,2,11,5,570,197,753,306,"13,368","6,155","5,984","1,176",53,36,24,"13,039",0,0,0,0,0,0,52,12,35,19,0,9.16%,8.96%,1.87%,0.27%,84.74,93.36,92.59,74.32,64.47,62.33,71.07,31.79,91.29,83.48,0.154,30.36,88.29,87.8,93.33,88.41,,83.98,85.21,87.86,34.29,14.55,,81.59,,25.9075008,-80.3260167,
271,A3560,St. Luke's Medicare ACO,"PA, NJ",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"47,074",2.87%,2.23%,"15,212,481","15,212,481",,"7,454,116",1,1,1,0,0,0,91.85%,0,,"11,606","11,099","529,875,719","514,663,237",,,50.00%,50.00%,0,High Revenue,"86,372","9,923","15,977","9,932","88,468","10,460","15,722","10,155","89,637","10,783","16,375","10,280","80,203","11,741","16,789","10,695","11,273",1.048,0.967,1.049,1.076,1.09,0.979,1.048,1.077,1.063,0.978,1.074,1.068,0.954,1.06,1.072,1.095,208,"5,898","2,520","34,909","45,656",141,"4,858","1,881","38,776","6,353","22,906","12,292","5,523","26,407","20,667","43,319","1,270",325,526,15,"1,619","3,423","3,027",34,329,64,227,561,"3,145","3,391",113,453,259,319,298,1,15,5,646,245,789,219,"9,907","4,086","4,592","1,192",37,56,20,"10,177",0,0,4,0,9,12,533,"1,141",371,560,1,8.78%,8.24%,2.33%,1.36%,86.75,94.64,93.38,75.49,66,63.2,73.83,26.68,93.57,89.02,0.1594,43.41,93.62,80.78,89.47,83.14,,80.58,78.28,81.01,15.07,6.45,,77.9,,40.6090583,-75.3930662,
272,A3562,Primary Comprehensive Care ACO LLC,"IL, NC",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"5,207",-0.81%,3.84%,"-447,443",0,,0,1,1,1,0,0,0,93.47%,0,,"10,881","9,930","55,059,917","55,507,360",,,50.00%,50.00%,0,Low Revenue,"86,990","9,618","15,197","8,602","65,773","9,469","13,874","8,316","70,222","8,918","13,372","8,553","75,597","9,232","15,883","9,748","10,969",0.987,0.961,0.897,0.934,0.993,0.945,0.925,0.951,1.001,0.951,0.937,0.964,1.038,0.887,0.95,0.934,46,"1,126",781,"4,173","5,060",37,639,667,"3,718",806,"2,333","1,498",570,"2,975","2,232","4,170",438,119,275,2,203,"2,909","2,621",70,179,68,220,774,"2,183","3,998",107,799,301,273,259,1,7,6,586,225,647,209,"11,270","5,696","3,945","1,597",33,55,26,"14,105",0,0,0,0,0,0,62,24,20,10,0,21.20%,7.53%,2.50%,1.31%,89.1,93.96,93.96,78.36,62.5,63.51,72.34,30.21,94.59,87.44,0.1661,42.2,96.42,88.13,96.3,92.85,,71.92,88.31,83.44,0,7.65,,80.33,,,,
273,A3563,ACO West Virginia,"WV, OH, MD, PA",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"39,316",3.53%,2.31%,"14,781,912","14,781,912",,"7,243,137",1,1,1,0,0,0,88.66%,0,,"11,009","10,260","418,782,914","404,001,002",,,50.00%,50.00%,0,High Revenue,"85,294","9,134","13,475","8,643","78,118","9,529","12,759","8,842","82,642","10,081","13,634","9,128","76,163","10,207","14,721","9,896","10,621",1.03,0.996,0.946,1.022,1.038,1.024,0.959,1.041,1.034,1.024,0.966,1.043,1.03,1.045,0.975,1.094,195,"5,875","2,615","18,524","38,039",214,"5,411","2,425","29,989","6,906","18,493","10,128","3,789","22,066","17,250","38,017",547,93,47,9,603,"2,983","2,560",27,370,44,241,454,"3,684","2,613",174,445,372,302,275,1,22,5,784,195,892,265,"9,599","2,945","3,570","2,182",903,38,24,"12,111",14,69,11,0,14,20,"1,121","2,123","1,037",590,3,13.34%,8.59%,2.33%,0.94%,86.26,94.48,92.41,78.81,61.17,60.22,68.62,31.21,94.59,87.12,0.166,34.95,83.19,82.46,88.57,86.68,,69.71,71.23,81.13,13.51,18.67,,67.45,,39.653519,-79.9684041,
274,A3566,Myriad Health Alliance,"MS, AL, GA",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"87,321",3.74%,2.00%,"37,089,431","37,089,431",,"18,173,821",1,1,1,0,0,0,88.79%,0,,"11,693","10,918","990,541,631","953,452,200",,,50.00%,50.00%,0,High Revenue,"68,750","9,253","16,226","8,892","70,533","9,729","16,286","9,121","74,088","10,010","16,430","9,484","78,099","11,301","17,529","9,989","11,255",0.947,0.903,0.92,0.954,0.952,0.904,0.922,0.951,0.976,0.924,0.918,0.964,0.959,0.976,0.989,1.002,629,"15,805","10,298","58,251","84,715",531,"10,656","7,574","65,954","13,245","40,487","24,740","8,849","50,455","36,866","69,917","15,998",248,92,70,996,"2,644","2,233",104,212,116,300,817,"3,206","3,225",146,803,413,274,248,3,11,11,682,188,753,245,"11,498","3,312","3,885","2,507","1,795",52,30,"15,879",26,0,72,0,30,57,922,"1,722","1,404",137,1,15.32%,11.50%,1.94%,2.82%,86.93,92.86,93.29,81.46,53.63,58.65,72.19,29.64,91.72,85.72,0.1578,34.86,90.14,80,80.85,65.23,,73.47,77.89,87.45,13.51,11.76,,70.19,,32.4733191,-90.1367381,
275,A3576,Berkshire ACO,"MA, NY, FL",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"5,903",0.74%,3.63%,"490,953",0,,0,1,1,1,0,0,0,90.10%,0,,"11,517","10,839","66,118,433","65,627,481",,,50.00%,50.00%,0,Low Revenue,"92,809","9,314","19,042","9,192","96,833","9,313","15,976","9,874","82,190","9,413","18,830","9,459","113,557","9,871","22,477","9,873","11,431",0.994,0.911,1.007,0.942,1.075,0.891,1.033,0.943,1.003,0.895,1.007,0.944,0.99,0.905,1.005,0.902,31,937,666,"5,130","5,741",18,580,561,"4,582",713,"2,549","1,738",903,"3,223","2,680","5,612",61,17,5,0,208,"2,981","2,781",9,135,60,310,"1,664","3,265","2,558",184,619,213,207,195,0,6,6,597,157,668,185,"9,884","3,946","4,086","1,813",39,84,40,"20,770",0,0,0,0,0,0,22,1,8,0,0,18.80%,4.44%,0.80%,5.05%,80.32,92.32,91.93,73.99,61.12,65.1,74,19.63,89.81,85.17,0.1493,33.39,87.74,66.94,78.26,66.9,,74.34,77.82,83,5.56,10.38,,74.54,,,,
276,A3578,Prairie Vista Care Organization,"IA, MN, SD, NE",Renewal,2,1/1/2018,7/1/2019,0,0,0,0,0,1,0,0,0,0,One-Sided,Retrospective,0,0,0,"12,693",0.26%,2.84%,"390,033",0,,0,1,1,1,0,0,0,96.03%,0,0,"12,379","11,703","152,496,736","152,106,703",,,40.00%,40.00%,0,High Revenue,"71,259","10,888","13,724","10,117","71,350","12,743","15,719","10,382","80,898","11,953","14,967","10,834","79,804","13,497","17,529","11,587","12,347",0.882,0.92,0.846,0.908,0.97,0.883,0.865,0.926,0.997,0.936,0.891,0.951,1.033,0.959,0.92,0.929,49,958,750,"9,113","12,319",50,896,718,"10,655","1,251","5,680","3,681","2,081","7,047","5,646","12,309",25,18,24,66,251,"2,874","2,778",2,72,25,408,"1,500","5,751","1,502",79,179,358,244,237,0,4,3,584,34,565,161,"7,419","2,008","1,863","1,460","2,088",73,23,"21,331",33,0,19,0,16,37,476,"1,194",497,284,5,10.73%,9.03%,1.83%,6.14%,85.62,94.12,92.18,79.98,65.37,58.75,73.41,30.64,92.87,87.32,0.1376,35.14,97.96,83.63,75,82.75,,81.21,81.48,83.4,13.22,13.09,,71.38,,39.2727456,-94.665247,
277,A3579,Huntsville ACO,"AL, TN",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"11,177",7.38%,2.93%,"8,564,717","8,564,717",,"4,196,711",1,1,1,0,0,0,77.42%,0,,"10,661","10,080","116,007,469","107,442,752",,,50.00%,50.00%,0,High Revenue,"62,294","9,364","13,725","8,675","76,176","9,487","13,534","9,095","70,476","9,155","14,454","9,430","65,737","10,002","11,659","9,603","9,874",0.981,0.973,0.936,1.011,0.955,0.961,0.924,1.018,1.013,0.95,0.924,1.022,0.857,0.922,0.886,1.016,75,"2,013",824,"9,758","10,881",27,"1,114",483,"9,257","1,430","5,040","3,488","1,219","6,318","4,859","9,914",982,67,30,3,181,"2,465","2,149",52,232,53,273,373,"2,023","3,920",121,512,390,257,236,1,14,6,578,189,898,314,"10,584","3,732","4,851","1,966",34,38,22,"9,626",2,0,1,0,5,3,275,460,291,52,0,9.21%,7.04%,1.96%,0.44%,84.35,93.65,91.43,77.28,62.72,61.32,71.68,28.79,92.12,85.34,0.1415,33.42,80,76.65,60.61,72.47,,62.5,66.53,87.18,20.41,19.52,,64.26,,34.7208528,-86.5804893,
278,A3580,Caravan Health Collaborative ACO,"MT, WA, OR, MN, MA, MI, FL, ID, CA, AR, NC, TX, IA, NE, PA, ND, GA, IL, MO, LA, NM, KY, OH, WI",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"220,365",3.01%,2.00%,"72,145,002","72,145,002",,"35,351,051",1,1,1,0,0,0,89.05%,0,,"11,198","10,342","2,396,364,071","2,324,219,068",,,50.00%,50.00%,0,High Revenue,"74,877","9,059","13,140","9,027","77,251","9,276","12,987","9,048","80,206","9,618","13,630","9,408","82,958","10,431","14,626","9,998","10,860",0.985,0.911,0.877,0.94,0.991,0.91,0.863,0.933,0.992,0.913,0.879,0.949,0.967,0.906,0.866,0.936,"1,404","35,811","19,876","149,392","214,009","1,261","26,654","17,510","168,583","33,833","104,224","59,308","23,000","121,321","99,044","198,298","6,270","2,499","4,503","1,799","6,996","2,844","2,586",49,167,57,221,784,"3,910","2,587",142,400,312,232,218,1,8,5,663,127,671,221,"9,106","2,179","3,188","1,564","2,175",45,27,"18,050",150,152,201,0,118,295,"6,081","13,044","4,461","2,941",33,15.70%,7.34%,1.86%,2.21%,83.11,92.75,91.68,77.79,58.46,61.88,71.04,21.03,92.72,84.8,0.1447,32.9,75.66,72.97,85.71,67.93,,68.13,70.31,84.27,18.56,17.11,,67.74,,,,
279,A3588,Cleveland Clinic Florida Integrated Health,FL,Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"36,826",-1.95%,2.33%,"-8,381,417",0,,0,1,1,1,0,0,0,88.24%,0,,"11,981","11,103","430,360,932","438,742,349",,,50.00%,50.00%,0,High Revenue,"71,051","12,152","15,154","10,217","85,587","11,500","15,148","10,007","79,168","13,402","15,948","10,288","84,173","14,262","18,289","11,372","12,214",0.999,1.089,0.946,1.044,1.02,1.086,0.908,1.03,1.031,1.05,0.969,1.027,0.975,1.106,1.041,1.031,222,"1,846","1,028","29,661","35,921",262,"1,539",968,"33,151","2,589","17,767","12,289","4,181","20,345","16,481","32,593","1,885",232,688,27,"1,401","2,917","2,368",16,539,20,204,247,"2,234","5,537",84,689,369,275,243,1,28,3,625,207,909,365,"12,130","2,859","7,411","1,847",13,23,23,"11,168",0,0,0,0,1,0,355,787,422,189,0,4.36%,4.32%,1.38%,0.10%,79.75,93.2,91.72,76.08,61.86,61.01,72.39,20.42,91.14,84.84,0.1643,35.54,94.29,77.22,88.89,60.8,,82,78.76,75.74,13.51,12.47,,70.23,,27.1997661,-80.2424883,
280,A3591,"ColigoCare, LLC","NJ, NY, FL",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"19,218",-5.39%,2.53%,"-12,407,773",0,,0,1,1,1,0,0,0,98.51%,0,,"12,305","11,376","230,284,087","242,691,861",,,50.00%,50.00%,0,Low Revenue,"84,586","10,743","14,202","10,155","93,405","12,499","14,939","10,391","86,685","10,962","16,084","10,742","99,524","11,860","22,126","12,319","12,968",0.986,0.911,0.941,1.001,0.98,0.939,0.984,1.012,0.984,0.887,1.048,1.015,1.015,0.915,1.09,1.028,124,"1,159",639,"19,757","18,714",84,763,530,"17,337","1,294","8,786","6,108","3,030","11,220","7,998","17,316",426,326,183,11,956,"2,997","2,813",17,119,66,231,935,"3,294","4,944",68,622,199,212,203,1,5,3,456,170,818,287,"12,128","3,670","7,230","1,226",2,53,25,"17,918",0,0,0,0,0,0,182,385,166,65,3,4.07%,6.29%,1.34%,0.95%,83.26,95.66,92.63,75.1,69.97,56.49,76,17.34,93.05,88.03,0.1412,34.63,97.58,92.31,90.91,84.62,,81.05,81.05,90.39,14.71,6.45,,80.41,,40.9313461,-74.0785702,
281,A3596,"Genovista Health, LLC",TX,Initial,1,1/1/2018,1/1/2018,0,0,0,1,0,0,0,0,0,0,Two-Sided,Prospective,0,0,1,"5,454",8.47%,2.00%,"5,977,438","5,977,438",,"2,928,944",1,1,1,0,0,0,85.93%,0,,"13,280","12,655","70,569,992","64,592,554",,,50.00%,50.00%,1,Low Revenue,"93,932","12,620","18,953","10,912","97,598","12,959","20,652","11,563","97,847","12,500","18,297","11,022","95,922","9,871","16,278","11,553","12,155",1.09,1.17,1.051,1.035,1.049,1.123,0.98,1.059,1.046,1.055,0.968,1.049,1.017,0.952,0.875,1.064,43,662,450,"4,751","5,314",27,365,326,"4,597",386,"2,686","1,769",613,"3,222","2,232","4,405",463,274,96,7,209,"3,372","2,423",91,789,35,492,607,"1,837","4,801",112,977,278,301,243,4,39,5,621,209,797,311,"11,638","4,622","5,357","1,617",42,48,28,"14,329",0,0,0,0,0,0,88,2,45,23,0,8.54%,9.11%,2.48%,0.95%,87.06,94.06,91.36,83.27,63.96,66.84,71.42,26.44,91.24,87.54,0.1706,34.89,88.67,76.79,71.11,45.61,,59.8,64.25,88.14,9.43,10.33,,72.09,,32.9281782,-96.8149028,
282,A3597,"Pacific Private Practice Network, Inc","CA, TX",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"8,581",-6.19%,3.14%,"-8,112,334",0,,0,1,1,1,0,0,0,81.24%,0,,"15,765","15,108","131,004,429","139,116,763",,,50.00%,50.00%,0,Low Revenue,"95,294","19,041","20,835","11,383","95,793","18,995","20,424","11,087","102,221","23,077","23,189","12,072","116,677","22,549","25,176","13,540","16,741",0.988,1.262,1.054,1.029,1.008,1.269,1.059,1.041,1.111,1.334,1.098,1.05,1.127,1.259,1.061,1.021,76,679,"1,388","6,894","8,310",37,511,"1,562","6,200",704,"3,518","2,979","1,380","4,826","3,755","6,830",135,696,193,5,722,"3,925","3,199",216,278,292,"1,293","2,052","2,411","6,082",165,"1,222",306,274,244,5,11,14,544,219,687,339,"14,594","6,200","7,549",824,20,93,35,"22,294",0,0,0,0,0,0,69,28,14,6,0,23.76%,7.60%,1.64%,3.55%,85.57,93.96,93.43,78.55,61.03,60.16,71.98,34.41,90.07,86.77,0.1558,30.31,85.18,86.35,96.15,67.15,,56.35,65.62,84.86,78.12,16.4,,67.07,,33.5238388,-117.6653479,
283,A3599,CVACC,VA,Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"14,202",-0.43%,2.75%,"-659,853",0,,0,1,1,1,0,0,0,87.39%,0,,"11,000","10,389","151,912,868","152,572,722",,,50.00%,50.00%,0,Low Revenue,"82,500","8,559","14,211","8,366","86,957","9,148","14,986","8,648","82,257","9,338","15,971","9,352","72,327","10,649","16,568","10,304","11,047",0.995,0.972,1.056,0.98,1.045,0.967,1.025,0.978,1.058,1.019,1.042,0.989,1.005,0.964,1.015,0.999,158,"2,015","1,133","13,430","13,811",112,938,483,"12,277","1,331","6,762","4,462","1,647","8,076","6,126","11,891","1,989",26,9,3,284,"2,908","2,713",80,114,20,289,575,"3,515","3,085",115,539,316,268,258,3,5,2,594,195,702,205,"9,384","3,065","3,869","2,421",30,53,24,"11,029",0,0,0,0,0,0,115,504,169,116,0,6.54%,4.94%,1.94%,0.54%,83.42,93.71,92.21,74.79,63.96,66.02,71.03,24.88,92.67,87.43,0.1493,34.41,97.83,77.78,45.71,68.59,,72.53,73.36,84.21,21.69,14.33,,64.59,,37.4175742,-79.1710785,
284,A3602,"VillageMD Chicago ACO, LLC","IL, IN, GA",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"5,418",7.06%,3.77%,"4,985,406","4,985,406",,"2,442,849",1,1,1,0,0,0,76.19%,0,,"13,518","12,647","70,617,813","65,632,407",,,50.00%,50.00%,0,Low Revenue,"93,393","12,459","19,582","10,518","91,480","12,381","19,248","10,626","93,688","12,489","16,930","10,172","89,330","12,218","16,889","10,807","12,564",1.048,1.148,1.059,1.066,1.054,1.183,1.065,1.07,1.035,1.138,0.98,1.034,0.94,1.085,0.97,1.043,66,"1,424","1,077","4,436","5,224",40,991,768,"3,425","1,201","2,338","1,320",559,"2,984","2,434","3,849",746,281,274,2,266,"3,649","3,066",151,327,124,385,"1,168","2,441","4,066",189,709,363,335,306,5,15,10,687,248,676,194,"13,216","6,939","4,132","1,868",277,71,37,"17,404",0,4,0,0,0,0,62,8,66,19,1,29.14%,9.49%,2.68%,4.08%,87.2,92.86,90.23,78.88,64.61,62.56,70.29,28,92.56,86.27,0.1596,38.09,77.65,66.29,59.26,59.29,,44.76,51.95,83.91,2.78,23.38,,72.48,,,,
285,A3603,"Accountable Care Organization of Aurora, LLC","WI, IL, MI",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"46,648",2.44%,2.23%,"12,106,597","12,106,597",,"5,932,233",1,1,1,0,0,0,98.51%,0,,"10,954","10,245","496,288,082","484,181,484",,,50.00%,50.00%,0,High Revenue,"72,404","9,382","14,001","8,612","72,961","9,841","13,975","8,766","71,287","10,103","14,018","9,053","76,288","10,335","15,914","9,664","10,687",0.989,0.993,1.043,1.017,0.989,1.001,1.028,1.005,0.999,1.03,1.086,1.018,1.003,1.05,1.152,1.066,523,"8,121","3,448","39,856","45,305",394,"5,617","2,610","36,683","7,348","23,026","11,444","4,830","25,738","20,910","42,398","1,346",414,424,101,"1,965","2,664","2,489",25,137,24,257,610,"3,680","2,924",107,383,334,245,234,1,6,3,667,179,805,244,"8,754","3,242","3,722","1,767",23,50,24,"12,145",0,0,1,0,5,2,749,"1,698",793,506,2,14.20%,4.83%,1.68%,1.08%,81.07,92.16,91.22,80.1,65.12,65.62,73.48,19.26,92.93,87.07,0.1392,33.8,92.83,94.29,86.54,92.38,,79.51,80.68,87.25,2.15,9.86,,83.48,,,,
286,A3612,QHI ACO,"CT, FL",Initial,1,1/1/2018,1/1/2018,1,0,0,0,0,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"13,900",2.45%,2.77%,"4,213,428",0,,0,1,1,1,0,0,0,89.02%,0,,"12,679","11,102","171,765,627","167,552,200",,,50.00%,50.00%,0,Low Revenue,"99,671","11,915","15,156","9,982","88,745","11,177","14,619","9,779","90,027","11,254","15,198","9,830","84,975","12,111","15,414","11,188","12,368",1.018,1.1,1.003,1.028,1.053,1.041,0.962,1.034,1.028,0.987,0.907,1.013,1.02,0.986,0.94,1.114,136,"2,030","2,630","16,827","13,547",103,"1,223","1,715","10,506","1,525","5,328","4,578","2,469","7,732","6,168","12,289",604,190,205,14,598,"3,346","3,093",67,97,109,241,"1,075","2,614","4,287",164,730,268,269,257,2,4,7,669,222,808,231,"11,324","3,818","4,808","2,319",379,78,24,"13,713",0,6,0,0,0,0,164,290,165,84,1,19.78%,5.34%,1.75%,1.33%,90.44,93.1,91.91,79.87,58.35,61.1,74.84,19.63,93.56,87.02,0.1576,34.35,83.25,71.06,91.67,77.74,,77.89,75.72,81.45,9.76,13.7,,71.55,,,,
